FIPS,County,State,Total.Pop.2023,Sex.Ratio.2023,Sex.Ratio.2013,Sex.Ratio.2003,Sex.Ratio.Age.0.19.2023,Sex.Ratio.Age.20.39.2023,Sex.Ratio.Age.40.59.2023,Sex.Ratio.Age.60.79.2023,Sex.Ratio.Age.80plus.2023
48247,Jim Hogg County,Texas,4720,107.6550814,100.1901864,98.11172305,107.3770492,125.7668712,111.627907,90.17094017,86.48648649
48249,Jim Wells County,Texas,38662,98.95023928,96.99877115,97.47581398,105.6607143,103.6280234,97.8539823,90.83536091,68.33740831
48251,Johnson County,Texas,202906,100.7817293,99.51069626,100.026079,106.2493239,103.9148043,103.469893,90.55601205,66.30952381
48253,Jones County*,Texas,20381,175.9783345,167.9679144,157.6614987,112.7659574,319.1203421,214.068885,101.5508329,58.56832972
48255,Karnes County*,Texas,15018,150.7178631,139.8924906,150.9078904,117.715769,234.8220065,157.6258993,98.67659222,66.2295082
48257,Kaufman County,Texas,185690,96.89740001,96.39319279,97.94530494,104.3386689,94.31498449,97.98226842,89.36788198,65.39187913
48259,Kendall County,Texas,50537,97.51045453,94.98529721,96.6344352,103.0383091,102.060466,101.1409098,92.78758871,62.87581699
48261,Kenedy County,Texas,343,113.0434783,97.2972973,120.855615,121.4285714,102.3809524,117.7777778,113.1578947,112.5
48263,Kent County,Texas,734,93.66754617,98.9821883,89.08188586,108.8888889,122.8070175,98.80952381,91.4893617,33.33333333
48265,Kerr County,Texas,53915,94.14836154,93.40014761,92.85959492,105.3171984,100.5372493,93.5560054,86.46572792,81.90863863
48267,Kimble County,Texas,4442,95.51056338,96.34683099,95.60632689,100.896861,102.5700935,92.66802444,95.70041609,73.11827957
48269,King County,Texas,217,104.7169811,96.4028777,111.9402985,62.5,133.3333333,126.9230769,121.7391304,100
48271,Kinney County*,Texas,3148,134.5752608,123.7831177,99.81651376,110.7843137,250.6329114,136.8965517,91.4507772,100
48273,Kleberg County,Texas,30069,102.2125084,104.2025381,101.343894,107.8491819,106.50671,101.3645906,92.3245614,68.84422111
48275,Knox County,Texas,3302,98.4375,97.0354685,94.2,105.7082452,99.41690962,105.2631579,97.58713137,46.49122807
48277,Lamar County,Texas,51127,93.83909615,92.80496426,91.55661483,104.6749777,96.27811213,92.40977504,86.96027634,64.50184502
48279,Lamb County,Texas,12711,101.027993,98.87918486,95.62339592,103.1500267,111.4265436,98.4962406,96.93548387,71.89349112
48281,Lampasas County,Texas,23262,99.89688064,97.52868491,97.57544225,104.4956555,105.338809,102.4622456,93.24462641,76.12456747
48283,La Salle County*,Texas,6537,147.8953356,144.0655738,114.8148148,131.2602291,245.5714286,125.931677,88.74045802,65.18987342
48285,Lavaca County,Texas,20571,97.70302739,94.32785587,93.68075503,107.4872599,95.82551595,103.4694774,93.44879518,68.82129278
48287,Lee County,Texas,18240,104.04967,101.7682927,101.1046295,112.4380575,103.6692759,102.570922,104.1841004,76.17021277
48289,Leon County,Texas,16538,100.6795292,100.1686138,97.08931918,113.9175258,100.1204819,98.93673578,93.05555556,92.10526316
48291,Liberty County,Texas,108272,98.98917498,96.92248559,96.67199148,104.8329049,96.63938825,99.46587071,94.98866784,67.62264151
48293,Limestone County,Texas,22250,100.9392215,106.8661195,106.0305203,106.1820907,114.0936864,102.1900665,91.10462997,66.25577812
48295,Lipscomb County,Texas,2906,106.2455642,107.491082,95.26895658,106.3938619,108.5324232,127.8145695,98.48024316,56.38297872
48297,Live Oak County*,Texas,11584,136.3599265,118.0258303,123.0415629,110.5913504,216.6197183,137.1609403,101.5649452,96.55172414
48299,Llano County,Texas,22875,94.87987732,93.19667261,96.10603894,104.3684211,100.0542888,94.05695419,89.60836671,93.14179796
48301,Loving County,Texas,43,258.3333333,130.4347826,133.3333333,116.6666667,900,366.6666667,200,NA
48303,Lubbock County,Texas,320940,96.95491283,97.72103315,96.73425528,103.3065995,102.2682749,95.38751268,86.63585883,59.16567746
48305,Lynn County,Texas,5761,108.0534489,100.7007708,97.93081151,114.987715,111.6691285,102.6315789,108.1510934,72.09302326
48307,McCulloch County,Texas,7452,100.4303389,99.01014003,92.30956437,106.763285,107.0617907,97.94050343,94.12340842,91.08910891
48309,McLennan County,Texas,268583,96.35843898,95.14330052,95.0202386,104.9389779,99.98982344,94.90133226,88.42309716,60.66164428
48311,McMullen County,Texas,568,111.9402985,109.9447514,101.1933174,102.8985507,129.6296296,119.047619,106.557377,90.47619048
48313,Madison County*,Texas,13742,129.4156928,138.0706288,143.0258718,102.6004728,209.7308489,122.4125093,93.27731092,70.56962025
48315,Marion County,Texas,9571,96.93415638,94.97249099,94.34697856,101.4814815,107.1510957,89.89317995,95.44253633,89.58990536
48317,Martin County,Texas,5216,103.4321373,102.8472489,97.71428571,109.4626168,101.3513514,105.7291667,93.85749386,83.05084746
48319,Mason County,Texas,3931,104.2077922,99.22630561,94.73140496,138.483965,106.402439,93.93939394,95.78606159,89.71428571
48321,Matagorda County,Texas,36359,99.54448164,99.85763566,98.89543446,104.8534073,101.4883721,98.75275128,98.09063136,68.92523364
48323,Maverick County,Texas,57762,99.26176349,98.10765349,94.44488627,104.087561,110.7300598,92.80954595,83.54051565,70.14051522
48325,Medina County,Texas,54797,109.172806,106.7760998,105.6217888,108.8727931,126.1174116,108.1429843,99.61274424,75.84708949
48327,Menard County,Texas,1958,100.204499,99.71962617,98.77515311,121.4285714,109.202454,86.16071429,99.03846154,81.44329897
48329,Midland County,Texas,177108,104.0720384,99.27539075,94.60110155,105.1361612,108.6631098,110.4089816,91.32909274,61.25790845
48331,Milam County,Texas,25951,98.40214067,97.21653704,98.79951981,110.1323007,103.0387705,93.10453401,95.70977918,66.96891192
48333,Mills County,Texas,4548,105.7918552,97.80755177,97.69658459,125.950783,117.4025974,104.6783626,91.29172714,89.20454545
48335,Mitchell County*,Texas,9075,166.0510114,150.8781712,169.4276675,117.5777063,325.78019,165.5819775,95.11228534,66.48648649
48337,Montague County,Texas,21598,97.91074865,97.42362525,93.59373431,105.8596762,96.25360231,100.3877472,93.49442379,80.03220612
48339,Montgomery County,Texas,711354,98.59461633,98.13706821,98.1324121,103.9728633,99.54490422,99.87620165,91.9425369,70.35306801
48341,Moore County,Texas,21190,108.3579154,107.7291061,101.4574899,104.264214,113.458589,118.3027523,99.6039604,83.15412186
48343,Morris County,Texas,12066,91.55421495,92.52960826,92.2031896,100.0665336,101.8278751,86.96791094,81.85731857,80.90909091
48345,Motley County,Texas,1020,109.0163934,101.3513514,105.6661562,117.6470588,101.9607843,109.1836735,110.5263158,97.05882353
48347,Nacogdoches County,Texas,65375,93.56032568,91.6482935,92.42643047,97.9985406,94.40538062,94.57341417,91.37517968,60.81784387
48349,Navarro County,Texas,55635,98.19386556,97.55706354,97.67080092,102.9390244,101.3157895,97.3647279,94.58679177,68.05555556
48351,Newton County,Texas,12039,100.65,106.137703,105.6397306,108.0994387,108.2997583,97.51958225,94.20289855,90.43209877
48353,Nolan County,Texas,14306,101.4078558,100.2392027,96.87419272,103.1138336,117.5277959,102.4536206,92.35255995,62.09476309
48355,Nueces County,Texas,352289,98.68311225,97.0543406,96.10052864,105.5902271,103.3448137,99.22054749,90.57813361,62.95913088
48357,Ochiltree County,Texas,9704,101.7883136,104.7045324,100.1132503,96.30750605,107.615894,106.1835749,104.0897098,74.35897436
48359,Oldham County,Texas,1783,107.5669383,104.9067713,110.5882353,160.7594937,99.53271028,91.57509158,107.6470588,54.54545455
48361,Orange County,Texas,85722,98.83559102,98.42098958,96.52437164,106.474259,99.68094804,99.85540775,93.19128675,65.71897212
48363,Palo Pinto County,Texas,29747,96.45357284,97.07420495,98.53048691,108.3149171,97.91904219,92.12187757,92.76005548,71.67101828
48365,Panola County,Texas,22838,101.8917963,98.46500375,93.59810314,111.9236311,108.0542265,98.81337648,93.93375512,78.03571429
48367,Parker County,Texas,173494,99.95620404,99.84817645,103.461401,107.2562967,98.96744586,101.6841828,93.72093023,76.94524496
48369,Parmer County,Texas,9617,110.0240227,106.5356774,99.51328331,113.3477633,117.3674589,111.8095238,101.1890606,75.96153846
48371,Pecos County*,Texas,14623,133.706249,130.7352291,127.7428571,102.4810127,172.0655738,158.1090407,110.8132261,98.94179894
48373,Polk County*,Texas,54186,116.1646787,114.8176113,109.2438923,108.7692042,140.4312154,117.9941457,104.9199085,84.18181818
48375,Potter County,Texas,114647,104.9097408,105.5802444,102.6205306,104.9727479,112.3592475,115.4989215,90.89795918,61.74686615
48377,Presidio County,Texas,5795,108.3033789,99.29843497,102.0654506,115.7960199,102.1558872,112.8295255,104.1516245,98.01587302
48379,Rains County,Texas,12986,103.414787,102.1066129,101.2805588,118.0544747,105.0940439,97.00187383,100.9682625,86.50137741
48381,Randall County,Texas,148255,97.39434932,96.28803717,95.44738962,102.4700828,100.5462349,100.438247,88.95798784,65.70192947
48383,Reagan County,Texas,3141,118.5803758,108.0756014,98.54689564,118.1208054,127.696793,123.480663,102.811245,97.22222222
48385,Real County,Texas,2854,96.28610729,97.26516052,97.02970297,116.730038,88.72180451,93.45238095,99.36842105,62.28070175
48387,Red River County,Texas,11678,96.23592674,94.83538774,94.51938095,104.3887147,101.0041841,95.85714286,93.09509388,72.02797203
48389,Reeves County*,Texas,11770,118.2458743,158.4522111,116.7776778,99.11111111,150.3321033,128.026534,103.5279805,76.66666667
48391,Refugio County,Texas,6666,97.86286732,97.36984816,96.35362015,97.21886336,107.6487252,96.54320988,94.83173077,83.50515464
48393,Roberts County,Texas,840,96.72131148,105.1339286,102.2556391,82.78688525,94.38202247,109.8901099,116.4948454,53.57142857
48395,Robertson County,Texas,17267,95.15144665,96.96715416,92.40907981,102.2351363,99.04912837,94.85606418,92.37819585,63.11787072
48397,Rockwall County,Texas,131307,98.92287415,96.20883832,100.1986316,104.0468641,99.39368472,102.0841526,90.55555556,64.49312277
48399,Runnels County,Texas,9868,105.3694069,99.33528837,93.1425486,113.1886477,107.0422535,100.8431703,107.0488722,79.45205479
48401,Rusk County*,Texas,53079,111.2681102,110.8484226,106.1149045,105.1071096,129.5087427,121.3789683,93.59526372,80.47393365
48403,Sabine County,Texas,10106,99.8022934,96.86496695,94.39287744,101.1156187,97.14611872,94.14847162,105.8363418,93.31619537
48405,San Augustine County,Texas,7833,97.10619024,95.02476362,90.885585,103.760282,98.43953186,94.58874459,100.7181329,70.56962025
48407,San Jacinto County,Texas,28936,98.96857595,100.6831832,100.2363468,108.3333333,100.0312695,92.24408326,97.68831169,91.71195652
48409,San Patricio County,Texas,70660,102.5222127,100.3150083,98.11848765,108.1564711,108.151184,102.615529,93.14882033,71.23893805
48411,San Saba County*,Texas,5845,128.1420765,120.0073828,110.6920415,105.3067993,230.0990099,111.1304348,96.01648352,98.01324503
48413,Schleicher County,Texas,2391,103.3163265,103.3779477,101.6899339,101.8987342,100.7782101,106.7137809,108.3003953,86.56716418
48415,Scurry County*,Texas,16212,109.2951201,116.9849246,110.8404711,106.1545177,120.2099738,121.4753123,99.19137466,59.74025974
48417,Shackelford County,Texas,3229,101.1838006,93.40974212,91.88544153,107.0528967,109.2261905,95.23809524,96.43705463,90.4109589
48419,Shelby County,Texas,24179,98.38365606,98.26744009,93.72986741,104.5507927,99.89258861,98.62676056,94.02405898,72.72727273
48421,Sherman County,Texas,2678,109.3823299,107.9945799,107.5407609,107.1979434,119.5945946,100.3236246,114.4736842,100
48423,Smith County,Texas,245209,94.2957434,93.14329051,92.60595509,105.6910061,94.09600718,94.33832387,86.56054178,67.43486974
48425,Somervell County,Texas,9888,102.3741302,96.55805415,98.05563057,110.4504505,101.2115564,99.54614221,104.1446208,78.13765182
48427,Starr County,Texas,65934,95.16339095,94.21837542,95.87033748,100.2559727,102.5689926,92.31704024,78.75975533,68.39481555
48429,Stephens County*,Texas,9343,120.6139315,108.4297153,109.2567868,115.7635468,172.7990971,121.0739615,94.74169742,68.44106464
48431,Sterling County,Texas,1397,100.4304161,106.2080537,96.2797619,101.7621145,102.5477707,100.6024096,118.3486239,31.57894737
48433,Stonewall County,Texas,1218,96.1352657,92.40162822,92.9058663,102.1126761,106.4220183,112.2137405,89.41176471,53.62318841
48435,Sutton County,Texas,3221,103.7318153,100.9081736,103.1376518,102.8571429,111.6071429,106.5753425,95.57291667,101.3157895
48437,Swisher County*,Texas,6955,119.1241336,112.262854,112.7710843,105.0884956,160.978836,121.2976023,96.73913043,81.36645963
48439,Tarrant County,Texas,2182947,96.48346367,95.94509181,97.99198985,103.5191491,97.96281838,96.08252518,89.09709922,62.75731311
48441,Taylor County,Texas,146836,97.09265647,95.71672829,93.99881535,103.320943,103.5144911,97.70092096,84.94436454,61.40559857
48443,Terrell County,Texas,687,106.9277108,112.1428571,110.625,79.26829268,121.0526316,115.0684932,115.9574468,107.6923077
48445,Terry County*,Texas,11547,107.7919741,110.5498509,107.5020886,108.6306099,130.2147239,109.5317726,89.17624521,59.27272727
48447,Throckmorton County,Texas,1526,105.6603774,95.85365854,94.34832757,121.5469613,115.2,91.86046512,103.6458333,87.5
48449,Titus County,Texas,31357,97.78604769,97.40126,99.85973771,104.1217502,98.74936192,99.04580153,91.71516604,64.28571429
48451,Tom Green County,Texas,119057,99.6629157,97.4415922,93.71034072,105.2519517,107.6894776,98.41723286,89.67085676,70.66234701
48453,Travis County,Texas,1334961,104.6494337,101.4963453,104.6075931,104.6796043,108.9443856,109.6364219,92.61240658,67.80886329
48455,Trinity County,Texas,14228,94.55763708,93.60675513,93.93267766,107.6923077,92.1513665,89.89149058,91.8845807,89.57345972
48457,Tyler County*,Texas,20382,119.3972013,117.6923077,109.8640857,103.9868668,200.3939223,111.2410072,92.24473889,80.03384095
48459,Upshur County,Texas,43281,98.05518693,98.58641359,96.3907936,104.3786337,100.6031363,98.7714073,92.19463754,75.51652893
48461,Upton County,Texas,3109,99.16720051,105.0878256,98.66835764,99.56331878,102.3622047,102.1857923,94.03508772,84.50704225
48463,Uvalde County,Texas,24960,98.26832949,96.49430324,95.16701153,104.884742,103.517739,98.55715871,88.90339426,64.5631068
48465,Val Verde County,Texas,47720,108.1207205,103.27434,98.79013093,104.3136714,131.8824103,102.8410236,90.49736038,77.67295597
48467,Van Zandt County,Texas,64000,97.75669746,96.47067658,98.04941482,105.7904176,99.81710748,97.34415345,91.99738903,79.71014493
48469,Victoria County,Texas,91664,96.7291926,96.07271144,94.81325425,103.219849,101.1246251,95.96122779,90.22794428,66.82264857
48471,Walker County*,Texas,81268,142.0203103,142.7392278,147.8912692,103.6568032,156.8312072,210.9656066,106.25,67.95146324
48473,Waller County,Texas,63553,99.07593033,97.62371067,98.78819205,95.90300186,100.17655,105.3379707,98.11482434,79.92376112
48475,Ward County,Texas,10966,103.2246108,97.47973211,101.8793274,104.2136499,110.2639296,110.6400665,88.28541001,73.17073171
48477,Washington County,Texas,37007,95.887148,97.27173098,95.59677012,105.3530032,99.97502498,96.28996827,90.42065806,66.39871383
48479,Webb County,Texas,269148,98.69333156,95.1556123,95.11439333,103.2162198,105.7561188,95.76469083,85.83778426,61.716693
48481,Wharton County,Texas,41739,98.04042513,96.88786747,97.81676225,105.7348299,101.5748031,97.46649916,94.478951,60.80273271
48483,Wheeler County,Texas,4804,102.95733,101.9074532,96.65565648,119.4352159,106.2880325,91.93825043,97.34513274,87.09677419
48485,Wichita County,Texas,130180,107.4482495,106.4596739,103.2646943,111.7448247,122.1381541,109.2449355,90.74014481,57.80104712
48487,Wilbarger County,Texas,12522,99.6810716,97.25126979,101.2862655,105.4595715,107.4760383,104.5733788,90.36312849,59.94475138
48489,Willacy County*,Texas,20037,121.6727514,121.6082931,107.0817689,106.2692308,170.5231816,123.738414,87.53623188,74.34679335
48491,Williamson County,Texas,697191,99.93891632,96.72238871,99.25595042,106.4011884,102.1716784,103.8019986,85.31255472,71.8297183
48493,Wilson County,Texas,54183,102.3792627,100.6968486,99.90287379,107.0570793,105.3782895,103.9888812,95.76478824,79.69201155
48495,Winkler County,Texas,7414,113.7215336,107.1351058,98.65269461,114.0510949,117.6678445,119.9766355,99.48006932,104.3956044
48497,Wise County,Texas,78097,101.5250432,100.2264151,101.8785856,105.1710655,102.4613443,102.7935223,98.81656805,73.86196769
48499,Wood County,Texas,47921,101.8491218,97.40804624,97.02771791,109.9685864,114.7440123,102.9856316,91.85502207,83.59721343
48501,Yoakum County,Texas,7468,107.7907624,98.35946924,96.06234619,111.5896633,110.1237345,105.7291667,105.1851852,75
48503,Young County,Texas,18124,99.60352423,97.95081967,92.47628394,102.819308,103.4330554,103.3090024,98.91560585,58.58778626
48505,Zapata County,Texas,13736,101.1716462,99.81941936,97.90034472,110.9492274,105.8684055,89.19425359,91.78743961,96.25
48507,Zavala County,Utah,9312,102.7874564,99.06953967,98.3459683,113.6650315,102.0973154,102.9880478,87.06166868,89.43661972
49001,Beaver County,Utah,7233,113.2999115,107.2873194,107.8075985,111.1517367,120.0488998,118.3844011,108.0370943,83.33333333
49003,Box Elder County,Utah,62684,105.0909567,102.6324199,102.3378481,108.3477553,107.4153343,104.9161365,99.53516572,81.7987152
49005,Cache County,Utah,142393,100.4236692,99.92653842,97.39310345,99.00865855,104.6138246,103.3295151,93.19616554,77.60702525
49007,Carbon County,Utah,20609,100.1068065,98.54673252,96.69881674,109.6691176,98.49837662,98.95876718,98.37790443,64.66512702
49009,Daggett County,Utah,992,134.5153664,127.5449102,136.8983957,144.2105263,143.2835821,113.7931034,134.1085271,193.75
49011,Davis County,Utah,373207,102.8750972,101.3132329,101.080417,107.405108,104.642476,103.1920188,93.67772368,77.40680049
49013,Duchesne County,Utah,20477,103.913563,103.8190544,101.2733677,104.9108448,100.7802875,108.3962683,104.2027194,83.91167192
49015,Emery County,Utah,10144,106.6408637,104.0007584,101.9425019,119.6134574,103.1390135,103.4812881,102.2009569,77.33990148
49017,Garfield County,Utah,5314,107.4160812,109.1060291,103.4782609,106.7610063,105.3003534,113.3211679,108.9181287,86.71875
49019,Grand County,Utah,9706,96.59712376,100.3418803,97.79577148,93.98762157,92.11553474,102.3096664,103.3006244,73.19148936
49021,Iron County,Utah,64211,101.0552024,98.9396725,98.90303732,101.2002017,104.1976621,102.0137371,96.05312383,88.95348837
49023,Juab County,Utah,13023,107.8027764,105.4254254,103.3191086,113.9066789,103.9251208,109.6420745,100.6802721,89.65517241
49025,Kane County,Utah,8425,99.50272318,99.88776655,97.85194977,97.57914339,112.8143713,94.79060266,92.39412273,120.7865169
49027,Millard County,Utah,13437,107.6495132,103.7157229,107.9636924,118.3980583,98.38383838,110.8823529,100,97.05882353
49029,Morgan County,Utah,13000,108,103.1648089,104.8706659,113.2231405,106.0312733,105.2664188,105.997819,95.45454545
49031,Piute County,Utah,1550,100.7772021,107.8212291,107.6452599,97.88359788,93.58974359,113.0718954,99.0990991,103.8461538
49033,Rich County,Utah,2670,113.6,104.7963801,104.1794088,118.9189189,97.84172662,122.2222222,110.5633803,133.3333333
49035,Salt Lake County,Utah,1185813,102.4259091,100.8806506,101.8747212,105.2446404,105.2806352,105.2884208,93.24794992,70.83482837
49037,San Juan County,Utah,14358,98.23277647,100.5351887,98.09386282,101.0369702,105.052879,98.10513447,91.74311927,67.03703704
49039,Sanpete County*,Utah,30277,113.4738772,111.218743,105.1710492,97.58118701,136.0288009,125.7216996,99.53379953,86
49041,Sevier County,Utah,22344,104.2599872,103.2823829,101.1142948,110.5845182,103.9831482,104.8809524,97.63498438,89.30348259
49043,Summit County,Utah,42759,105.1480113,105.0816697,108.5949464,104.8239642,106.0644614,101.9259259,109.1951387,103.8181818
49045,Tooele County,Utah,82051,104.0156149,101.9484412,98.43763055,104.0364098,103.3289416,108.2983301,102.5418475,71.3253012
49047,Uintah County,Utah,37747,102.4076358,103.4089613,100.7222436,105.9480776,104.1631973,102.1859181,96.5599455,77.56813417
49049,Utah County,Utah,719174,103.1840476,101.4474377,99.4619899,103.8135355,106.1916872,104.8665204,93.12207619,75.19299287
49051,Wasatch County,Utah,37144,105.2268081,104.1625067,103.1926091,105.5725328,107.5772437,103.8176034,105.7639524,90.94827586
49053,Washington County,Utah,202452,99.45813342,97.77583423,97.74235129,106.5387241,101.4071061,100.3585231,89.41520468,97.22715962
49055,Wayne County,Utah,2614,104.0593286,102.690583,100.3257329,100.9174312,110.1167315,106.9444444,98.10810811,125.6410256
49057,Weber County,Vermont,271926,102.7271236,100.581366,101.0603312,105.7206361,104.8603041,104.6054301,95.48998553,75.99789916
50001,Addison County,Vermont,37720,100.2973662,100.3471657,98.95491355,104.3938592,105.476084,100.6167401,98.1007597,72.25433526
50003,Bennington County,Vermont,37183,97.19452694,94.13358839,93.06961859,108.0529801,99.71539457,96.44626319,94.0029985,72.75666936
50005,Caledonia County,Vermont,30610,100.3010077,99.83263598,98.30373179,109.1770085,105.102657,99.16519099,94.7193938,79.78142077
50007,Chittenden County,Vermont,169481,96.01336973,95.98038131,95.35109086,103.4267566,100.0263138,98.31471979,88.19719725,60.73679108
50009,Essex County,Vermont,6010,102.8349646,103.583169,99.44598338,107.7876106,102.5974026,105.6451613,99.78378378,92.63157895
50011,Franklin County,Vermont,50994,100.0706215,98.11328477,99.1996935,107.6815153,101.0451306,99.9848347,98.39832869,65.31332745
50013,Grand Isle County,Vermont,7467,105.4195323,100.4014913,101.2554585,114.2638037,110.0543478,100.2061856,102.2491349,101.6528926
50015,Lamoille County,Vermont,26060,101.328801,99.81698098,100.9465294,102.617801,104.2903226,103.8450249,97.52921536,83.88214905
50017,Orange County,Vermont,29943,100.0200401,99.51587247,100.4296307,108.8152327,103.2905045,101.1174636,96.37596446,70.6601467
50019,Orleans County,Vermont,27516,102.5618375,100.8363556,100.4993293,103.2405777,113.068765,104.0737437,97.95918367,74.55782313
50021,Rutland County,Vermont,60271,99.49357871,96.81134899,95.64869029,105.5574974,108.2119616,101.455844,93.22393391,72.17584864
50023,Washington County,Vermont,60142,98.77053244,98.02039793,95.66346922,109.9138659,104.2028779,97.49620637,92.82488063,69.87951807
50025,Windham County,Vermont,45966,99.37540664,96.6966967,94.80347025,112.8867235,102.4350976,95.06882732,96.56862745,79.09647779
50027,Windsor County,Virginia,58101,97.04605576,95.56774126,95.00575218,109.3234792,99.79173342,98.03547067,91.54897494,75.01346257
51001,Accomack County,Virginia,33239,96.71539327,95.34869941,94.94617678,108.174692,105.44723,92.78142352,90.27777778,76.47058824
51003,Albemarle County,Virginia,115676,92.38291644,91.66401169,92.20654766,100.1864601,96.46791747,95.88605253,83.95088324,65.85236325
51005,Alleghany County,Virginia,14595,96.56565657,97.3844056,95.44600939,109.9706745,101.1206328,98.86547812,90.41803664,67.55319149
51007,Amelia County,Virginia,13480,99.40828402,94.97766138,98.41378134,112.2916667,100.3947368,95.69067296,98.62148191,65.47945205
51009,Amherst County,Virginia,31396,92.46000123,91.61034033,91.71893848,102.4927536,92.52019807,95.92313685,88.89693459,60.07751938
51011,Appomattox County,Virginia,16864,98.77416313,94.09603446,95.81301979,106.8006182,102.8644501,100.9405941,90.07159905,78.22410148
51013,Arlington County,Virginia,234162,101.0647341,99.30167226,101.4444399,105.7310308,102.3952096,102.3954689,96.41361411,69.44444444
51015,Augusta County,Virginia,78247,103.4186034,102.0522082,101.2851695,103.5527691,119.25,106.7920263,93.91474767,75.17185605
51017,Bath County,Virginia,4051,102.6513257,100.6993007,104.4361526,95.18716578,103.7433155,103.9014374,105.9011164,100.729927
51019,Bedford County,Virginia,81525,98.52672592,97.15564988,99.47192169,103.2481238,102.7014384,98.48149928,96.99368496,73.60992301
51021,Bland County*,Virginia,6179,123.0685921,123.8510567,121.458535,97.37373737,178.3037475,146.8706537,93.95348837,84.12698413
51023,Botetourt County,Virginia,34125,99.09568261,97.99567931,100.1974648,104.4339344,105.1925321,100.9564057,96.02788929,69.27272727
51025,Brunswick County*,Virginia,15749,114.6810251,112.0084883,118.08948,103.8095238,182.0630749,113.1030702,86.17468473,65.49586777
51027,Buchanan County,Virginia,19087,106.9500163,104.0860401,104.983871,105.730659,135.7906584,112.1850475,93.65384615,66.91176471
51029,Buckingham County*,Virginia,16978,125.5313496,121.7481252,125.0930965,104.7378395,168.597561,148.3396843,98.11694747,71.55555556
51031,Campbell County,Virginia,55270,94.79100585,94.77332202,94.664796,102.9795487,100.2919282,98.15344976,86.55557125,67.15246637
51033,Caroline County,Virginia,32640,99.96324205,97.02256652,99.10922771,107.4198552,102.5107604,104.9004975,91.41000283,59.24369748
51035,Carroll County,Virginia,29239,99.73358836,97.92866124,97.60629281,105.9597806,103.9331709,101.2335747,96.85461323,77.62376238
51036,Charles City County,Virginia,6610,98.55812556,98.31744251,95.18039108,108.8757396,113.1621188,94.16386083,97.96672828,55.30973451
51037,Charlotte County,Virginia,11336,98.52889667,96.5268886,94.74017744,113.385214,103.6617262,98.66863905,90.70655633,62.25352113
51041,Chesterfield County,Virginia,383876,93.64400367,92.81275013,94.86466299,104.2139351,94.11752811,94.07036145,84.65350196,66.07807974
51043,Clarke County,Virginia,15466,98.25663376,98.48210556,98.57677903,99.81862152,102.8215223,101.7909003,98.68292683,63.31360947
51045,Craig County,Virginia,4843,99.79372937,97.38762966,101.7241379,93.43544858,106.4049587,106.9579288,99.85673352,71.25748503
51047,Culpeper County,Virginia,54973,100.3535243,101.1837748,103.7380686,100.1875167,104.2418487,106.6026588,93.51351351,77.3716275
51049,Cumberland County,Virginia,9878,94.4105491,93.85826772,92.71803556,102.661597,95,91.37254902,94.19642857,76.55172414
51051,Dickenson County,Virginia,13640,104.7125919,102.3458882,96.36830521,108.4002922,108.8041086,114.7112462,95.70418706,81.20805369
51053,Dinwiddie County,Virginia,28343,98.49429232,95.95311192,98.93056664,107.570125,104.8909841,98.04491413,91.01482989,68.37606838
51057,Essex County,Virginia,10598,91.50704734,88.59411964,90.91418957,103.6964981,93.06020067,88.80866426,86.34708738,83.75451264
51059,Fairfax County,Virginia,1141878,99.67475069,97.98270994,98.19187233,106.4324352,102.8230162,98.89751799,93.89384289,72.00840336
51061,Fauquier County,Virginia,75165,99.74754185,98.19045932,97.93083255,105.9343026,101.9750149,99.56560371,95.72133169,75.24985303
51063,Floyd County,Virginia,15679,101.2191992,101.4311736,97.9369947,106.9722402,104.0882544,106.5020161,94.51382694,82.77310924
51065,Fluvanna County,Virginia,28462,86.50153987,84.01738635,86.05295316,101.9237148,79.00185824,85.19837233,85.49019608,73.68421053
51067,Franklin County,Virginia,55549,98.47434615,97.22747985,97.18634873,105.6114346,97.61987491,99.8094959,96.92496925,78.58472998
51069,Frederick County,Virginia,95994,100.1334306,98.95484848,99.2140061,107.120852,103.3351312,102.0532877,92.7598896,75.13906718
51071,Giles County,Virginia,16457,98.85210246,96.41577061,95.4598235,106.0058309,103.8845727,99.68021928,96.12745098,65.66037736
51073,Gloucester County,Virginia,40057,98.09603877,97.36969242,95.47171848,104.1012421,103.8530466,99.60489925,93.43528534,66.22889306
51075,Goochland County,Virginia,27197,97.35142588,96.95862636,101.9079686,106.7453626,104.4387381,96.54307221,92.76937618,75
51077,Grayson County*,Virginia,15285,111.0022087,94.87311606,95.32087153,109.9547511,140.6866326,118.6123348,97.89858383,66.17647059
51079,Greene County,Virginia,21301,96.50369004,95.78269451,98.19362456,103.8022814,97.74703557,99.13825403,88.71411718,76.06837607
51081,Greensville County*,Virginia,11133,170.6125425,159.8710538,174.2810761,111.6842105,282.4263039,232.8497409,100.0909091,54.83870968
51083,Halifax County,Virginia,33432,92.40331492,91.53450609,91.24887975,102.4979636,100.1436782,92.54735793,87.6661894,60.74695122
51085,Hanover County,Virginia,114148,98.19081517,96.26177299,96.55983041,108.8397367,102.9827316,97.67350158,90.56285316,68.19416158
51087,Henrico County,Virginia,334760,90.86171705,89.55496463,88.58264717,105.5357512,93.97553782,91.29372028,79.41470533,54.946852
